iteration,target_context_weight,docking_support_weight,solubility_no_chaperone_weight,E7_residual_weight,target_rank,best_competitor,score_gap
1588,0.59773543259045658,0.16444684529084516,0.18295776159777835,0.054859960520920022,1,A0A7U4GHF9,0.2701184649075854
1589,0.54559195812387429,0.21957552562131116,0.18051927895151543,0.054313237303299094,1,A0A7U4GHF9,0.23942567913745294
1590,0.5861062205962414,0.14880703671429138,0.21286426504636211,0.052222477643105294,1,A0A7U4GHF9,0.27441989664747102
1591,0.55979645529281763,0.22937217005018473,0.15880739989293802,0.052023974764059643,1,A0A7U4GHF9,0.23914071564199513
1592,0.60847432431143544,0.16543198987846292,0.16838333674579176,0.057710349064310024,1,A0A7U4GHF9,0.27107907297662959
1593,0.51895474429390909,0.22289185341518175,0.19999643145668661,0.058156970834222561,1,A0A7U4GHF9,0.2319516100138872
1594,0.51194460935230723,0.22155956593140791,0.22530223484722336,0.041193589869061381,1,A0A7U4GHF9,0.23564065432833203
1595,0.56852645608514463,0.18448234568942978,0.19751975510200873,0.049471443123416933,1,A0A7U4GHF9,0.2583561959081413
1596,0.54711326934683446,0.20246001884482287,0.20758431056815063,0.042842401240191924,1,A0A7U4GHF9,0.2492199201830424
1597,0.4999139342456872,0.17905864783531567,0.26519452304944402,0.055832894869553111,1,A0A7U4GHF9,0.24529015087295525
1598,0.50655764838363626,0.21637657751387149,0.22523756220706229,0.051828211895430021,1,A0A7U4GHF9,0.23367481827540348
1599,0.62491758454472868,0.17849443465447479,0.15377163239614927,0.042816348404647007,1,A0A7U4GHF9,0.27339351666704781
1600,0.56710987948559077,0.21484978264476823,0.17182366360080323,0.046216674268837819,1,A0A7U4GHF9,0.247571646721927
1601,0.57166324473262731,0.1669335354305807,0.21108625991210672,0.050316959924685267,1,A0A7U4GHF9,0.26531897102805135
1602,0.57588287929367032,0.18344323107420712,0.18275530668233922,0.057918582949783401,1,A0A7U4GHF9,0.25791173341729901
1603,0.52302241419135898,0.22149434468390197,0.21286668810387152,0.042616553020867469,1,A0A7U4GHF9,0.23744462800590427
1604,0.53894339978329886,0.21650303820889807,0.18820220689143763,0.056351355116365437,1,A0A7U4GHF9,0.23873226272055625
1605,0.55708462576119966,0.19347912411741292,0.20291049441655723,0.046525755704830182,1,A0A7U4GHF9,0.253542501089001
1606,0.56417419344043662,0.21706419810755342,0.15992134201934768,0.058840266432662228,1,A0A7U4GHF9,0.24277702578250859
1607,0.55524348703881066,0.18651957769340058,0.20957080226759683,0.048666133000192,1,A0A7U4GHF9,0.25521676508935232
1608,0.52179411555430188,0.20401055997011308,0.2308960601627123,0.043299264312872683,1,A0A7U4GHF9,0.24357492004596981
1609,0.58223915132753068,0.19621751388778291,0.18018226116359284,0.041361073621093571,1,A0A7U4GHF9,0.25881265017178123
1610,0.5511883848532968,0.16359749545356522,0.22699730612167426,0.058216813571463584,1,A0A7U4GHF9,0.26045119821611284
1611,0.53190928857928255,0.1945528656891507,0.21495544112034001,0.058582404611226671,1,A0A7U4GHF9,0.24498766860250876
1612,0.53200315279769594,0.20534963846348575,0.22372383968475984,0.038923369054058542,1,A0A7U4GHF9,0.24624101101715001
1613,0.55302159144685037,0.1868469592059081,0.202134575502704,0.05799687384453759,1,A0A7U4GHF9,0.25215347522566123
1614,0.52015802228851404,0.24490936915074002,0.18093898473301914,0.053993623827726787,1,I7K2S1,0.2247571739224945
1615,0.57763928147409893,0.18333549868792648,0.18622091073029765,0.052804309107676972,1,A0A7U4GHF9,0.25966897557033142
1616,0.55269706139419472,0.18777808022921641,0.21087009066402285,0.048654767712565966,1,A0A7U4GHF9,0.25425115768563888
1617,0.60364019442912198,0.1759571545874202,0.16443170831765214,0.055970942665805733,1,A0A7U4GHF9,0.26665789349534186
1618,0.59594672978297081,0.15411625808834464,0.19661176691223045,0.053325245216454112,1,A0A7U4GHF9,0.27405394447901532
1619,0.59146335444525455,0.18732566547627497,0.17011537492152931,0.051095605156941171,1,A0A7U4GHF9,0.26133022309750242
1620,0.55227828486289254,0.21183830018428412,0.19753584222425347,0.038347572728569937,1,A0A7U4GHF9,0.24792029434919549
1621,0.55248840875774996,0.22455582475478514,0.17565707475619674,0.047298691731268029,1,A0A7U4GHF9,0.24078942989339214
1622,0.51510551100708424,0.21922990963039807,0.20788597809102896,0.057778601271488754,1,A0A7U4GHF9,0.23267468939347302
1623,0.51642310582371931,0.24484093871566831,0.19252087170646875,0.046215083754143745,1,I7K2S1,0.2263883725938296
1624,0.53412637976707888,0.22649042714538614,0.18305744292414203,0.056325750163392974,1,A0A7U4GHF9,0.23405553398180834
1625,0.51304196291983117,0.18363563707205657,0.24125250731541956,0.062069892692692613,1,A0A7U4GHF9,0.24446076494840474
1626,0.60991741150746537,0.18913878081134786,0.15812473405400551,0.04281907362718116,1,A0A7U4GHF9,0.26647567519233262
1627,0.49677631976877651,0.25466431370325809,0.19916667779317676,0.049392688734788762,1,I7K2S1,0.21592692919510936
1628,0.61526966110045489,0.17947899195281417,0.15198697214147713,0.053264374805253957,1,A0A7U4GHF9,0.26833450920303836
1629,0.55562766648413853,0.2018012496803569,0.19126715130908079,0.051303932526423811,1,A0A7U4GHF9,0.24885500658491044
1630,0.56087156245243786,0.21518854152429237,0.17719607031304865,0.04674382571022119,1,A0A7U4GHF9,0.24608562066593609
1631,0.58824661542311507,0.1780396746450548,0.19402230565160783,0.039691404280222331,1,A0A7U4GHF9,0.26724719642383832
1632,0.60755634485172616,0.1595379234527976,0.17714871167262539,0.055757020022850788,1,A0A7U4GHF9,0.27363401213180871
1633,0.49947600723637003,0.23424175280188717,0.2142632277647023,0.052019012197040512,1,I7K2S1,0.22539181327828939
1634,0.50717676992882366,0.19647157494862383,0.23836209641191394,0.057989558710638642,1,A0A7U4GHF9,0.2396011855447272
1635,0.53307582051064828,0.2095007984167768,0.20785386721048185,0.049569513862092962,1,A0A7U4GHF9,0.24203397569298479
1636,0.58427670904634699,0.18257840397432656,0.17801584881931773,0.055129038160008768,1,A0A7U4GHF9,0.26062345301684808
1637,0.54368167425764857,0.20121584067626377,0.19803318666572522,0.05706929840036247,1,A0A7U4GHF9,0.24519412843666277
1638,0.59979329896510081,0.15359757971787336,0.19157433775100638,0.055034783566019332,1,A0A7U4GHF9,0.27453970594966559
1639,0.51113185529017746,0.24953606608614717,0.19120037275632787,0.048131705867347607,1,I7K2S1,0.22225979920197048
1640,0.49797709437706322,0.20571642806100732,0.23994210826518791,0.05636436929674149,1,A0A7U4GHF9,0.23477727456439812
1641,0.54483062683281258,0.20520161902470321,0.21254443435215764,0.03742331979032653,1,A0A7U4GHF9,0.24920282135280758
1642,0.51068816810422712,0.2062457683551592,0.22978465287733288,0.05328141066328082,1,A0A7U4GHF9,0.23788776949438184
1643,0.54477461949279782,0.19514065567058442,0.20512044273230784,0.054964282104309981,1,A0A7U4GHF9,0.24825014556869707
1644,0.49967012886161416,0.2300199697397021,0.21296941578607459,0.057340485612609113,1,I7K2S1,0.22571770610540398
1645,0.53461569941025888,0.20730445712349821,0.19112670405782886,0.066953139408414228,1,A0A7U4GHF9,0.23848712522801363
1646,0.56486448907993148,0.17602099688787848,0.21783160606633134,0.041282907965858602,1,A0A7U4GHF9,0.26301320167027109
1647,0.53766140723454514,0.21954860257314365,0.20551743840058001,0.037272551791731084,1,A0A7U4GHF9,0.24246658508300167
1648,0.51577665598852607,0.2143411087778864,0.21078202375957361,0.059100211474013925,1,A0A7U4GHF9,0.23428303885567914
1649,0.55283539072982779,0.18349260072096815,0.21286788093538747,0.050804127613816454,1,A0A7U4GHF9,0.25530698652394823
1650,0.55145557598480011,0.2213940010360505,0.17682133596518196,0.050329087013967405,1,A0A7U4GHF9,0.24095881096057492
1651,0.55363055629856484,0.20384967907940094,0.1884345954858985,0.054085169136135695,1,A0A7U4GHF9,0.24695019848732169
1652,0.52568419920505338,0.18954374540501281,0.22968407826494192,0.05508797712499193,1,A0A7U4GHF9,0.24658927606986836
1653,0.57643051078751284,0.19573743370674312,0.17058068725212283,0.05725136825362119,1,A0A7U4GHF9,0.253589649584677
1654,0.56826105479324818,0.18623234015997461,0.19356897461396366,0.051937630432813492,1,A0A7U4GHF9,0.25698584195328134
1655,0.50848568512751657,0.2621815778430473,0.18013787675541712,0.04919486027401912,1,I7K2S1,0.21529369276931698
1656,0.54890118847477287,0.21315836390206822,0.18359608859411444,0.054344359029044539,1,A0A7U4GHF9,0.24246845469020983
1657,0.54091310078421384,0.21485971558490199,0.20561632184420758,0.038610861786676734,1,A0A7U4GHF9,0.24449911134092006
1658,0.56091323122421999,0.19745199607004257,0.17995044264068577,0.061684330065051661,1,A0A7U4GHF9,0.24872772364406326
1659,0.48131127615612052,0.2078212238340216,0.25592583219592524,0.054941667813932622,1,A0A7U4GHF9,0.23111823179291457
1660,0.51621238790132529,0.21844479677365594,0.22019269762119981,0.045150117703818986,1,A0A7U4GHF9,0.23657798646837491
1661,0.53384136895258116,0.22221237694565493,0.18785597768616097,0.056090276415602817,1,A0A7U4GHF9,0.23566671700603892
1662,0.51071813983546654,0.25041171658997063,0.18860631061683339,0.050263832957729383,1,I7K2S1,0.22105697387937229
1663,0.56017607266904668,0.20276950865222387,0.18252942418464688,0.054524994494082581,1,A0A7U4GHF9,0.2485142710972722
1664,0.48933830042488374,0.22811045818708678,0.22600332192295486,0.056547919465074599,1,I7K2S1,0.22435575687007081
1665,0.47924398215942149,0.22051980739306906,0.24875799341990054,0.051478217027608936,1,A0A7U4GHF9,0.22688555785269704
1666,0.52337868029684187,0.24079616530375647,0.18038974828775681,0.055435406111644894,1,A0A7U4GHF9,0.22683512143734696
1667,0.55103519287147429,0.20585843072117077,0.19052950582850223,0.0525768705788527,1,A0A7U4GHF9,0.24609602007911857
1668,0.51647618293904773,0.20836057364832514,0.22189608460729951,0.053267158805327543,1,A0A7U4GHF9,0.23822844677683663
1669,0.58820184406389053,0.16792991453139317,0.19632198502533432,0.04754625637938216,1,A0A7U4GHF9,0.26891745625487173
1670,0.57395240377495838,0.16274865231051255,0.22142347705661186,0.04187546685791721,1,A0A7U4GHF9,0.26960236810757598
1671,0.59447271132865254,0.19419517613311307,0.16704605914200552,0.044286053396228951,1,A0A7U4GHF9,0.26117219446404194
1672,0.57895417772121427,0.21401571852234222,0.16897212932109887,0.038057974435344727,1,A0A7U4GHF9,0.25238777667072176
1673,0.55207733393431546,0.22806828551743069,0.17353651387092914,0.046317866677324702,1,A0A7U4GHF9,0.23965616359410291
1674,0.53344078683371743,0.1929365253067731,0.22545735220071139,0.048165335658797929,1,A0A7U4GHF9,0.24869123883623379
1675,0.54907234087282553,0.22426666227195291,0.18897536567854417,0.037685631176677406,1,A0A7U4GHF9,0.24281399214694743
1676,0.51899152742288923,0.19576713615975641,0.23914966996765213,0.046091666449702112,1,A0A7U4GHF9,0.24536760500850563
1677,0.56632334899148684,0.20025741465320893,0.17392639724998313,0.059492839105321146,1,A0A7U4GHF9,0.24932077009873199
1678,0.55930567816867671,0.21809217327985403,0.18546523700461939,0.037136911546849984,1,A0A7U4GHF9,0.24727284583143749
1679,0.55562428067431024,0.17184155377215118,0.22087988357696611,0.051654281976572389,1,A0A7U4GHF9,0.25998997123585044
1680,0.53117227587017724,0.19942032541619872,0.21621449135672591,0.053192907356898127,1,A0A7U4GHF9,0.2444674192542704
1681,0.55602666658240552,0.22685961686930817,0.17665025562954131,0.04046346091874499,1,A0A7U4GHF9,0.24245287913247859
1682,0.55846053123932704,0.18423197632293797,0.21150297555521164,0.045804516882523447,1,A0A7U4GHF9,0.25747088958666065
1683,0.51391639087882057,0.21404962642859121,0.21909497817504445,0.05293900451754377,1,A0A7U4GHF9,0.23568464755802554
1684,0.5901175245698177,0.17420150506788548,0.19494680754811702,0.040734162814179672,1,A0A7U4GHF9,0.26877079597412157
1685,0.5800853512804216,0.18362848439560561,0.1830837369199691,0.053202427404003605,1,A0A7U4GHF9,0.25992954360097731
1686,0.57086497060646935,0.19813807799281399,0.17395967319481262,0.05703727820590402,1,A0A7U4GHF9,0.25166121857983592
1687,0.50232452487878221,0.22947480435046072,0.21255358391458126,0.055647086856175719,1,A0A7U4GHF9,0.2269130757545933
1688,0.56469007419268913,0.16834029720003058,0.21428718803181485,0.05268244057546545,1,A0A7U4GHF9,0.26279529910077404
1689,0.58088168204268531,0.21712604599590848,0.15933524232036203,0.042657029641044217,1,A0A7U4GHF9,0.2503624225037373
1690,0.56694888775831231,0.19070040754324138,0.2023917368717755,0.039958967826670702,1,A0A7U4GHF9,0.25827342334084746
1691,0.52886386361252158,0.21461939062317231,0.20352026075945989,0.052996485004846126,1,A0A7U4GHF9,0.23837265698128507
1692,0.53707456719254087,0.22513702356513926,0.19945550296029058,0.038332906282029143,1,A0A7U4GHF9,0.23997246663824412
1693,0.57808285970167217,0.17009129922710869,0.20806313646437133,0.043762704606847856,1,A0A7U4GHF9,0.26714913523195249
1694,0.47283298877434798,0.23682759029253933,0.23603418295534431,0.054305237977768386,1,I7K2S1,0.21693254811803442
1695,0.55309866921567219,0.19980166031482102,0.20122959611023186,0.045870074359274829,1,A0A7U4GHF9,0.25057093590726875
1696,0.53873314691939977,0.19592463961001572,0.21081653721411281,0.054525676256471575,1,A0A7U4GHF9,0.24689512927986523
1697,0.52349851529694946,0.23715154878463277,0.18856054320195823,0.050789392716459603,1,A0A7U4GHF9,0.22947289992154563
1698,0.57926408185096201,0.18834418518484813,0.19022528702058464,0.042166445943605191,1,A0A7U4GHF9,0.26096682567390639
1699,0.52597742848913143,0.20256659776302971,0.21023943261382508,0.061216541134013792,1,A0A7U4GHF9,0.24011854477093164
1700,0.52140525767511192,0.23034266329099304,0.196119818571033,0.052132260462862005,1,A0A7U4GHF9,0.2312557644689911
1701,0.55466736980734088,0.19571936976337762,0.20892362269746576,0.040689637731815838,1,A0A7U4GHF9,0.25379910327536426
1702,0.52244679190364984,0.21849894759402572,0.2134293332936231,0.045624927208701233,1,A0A7U4GHF9,0.23764676935569495
1703,0.58423268609824686,0.17250365958492608,0.1929665161619149,0.050297138154912116,1,A0A7U4GHF9,0.26568939533057401
1704,0.49603095322367957,0.1972471912852522,0.24346141535620366,0.063260440134864468,1,A0A7U4GHF9,0.23571916860301623
1705,0.58650629865675119,0.17735211023832895,0.18672874256381145,0.049412848541108383,1,A0A7U4GHF9,0.26455334448171608
1706,0.51124387018711548,0.20618828806683204,0.21955096387092041,0.063016877875132146,1,A0A7U4GHF9,0.23540204704227774
1707,0.48386172027094537,0.21153488072877275,0.23917470571942179,0.065428693280860109,1,A0A7U4GHF9,0.22740632704696084
1708,0.58515947976292626,0.17339308804479869,0.19874035871296594,0.042707073479309153,1,A0A7U4GHF9,0.26757616629305192
1709,0.5297759499325656,0.22866393874755897,0.1867677727431081,0.05479233857676738,1,A0A7U4GHF9,0.23280384281845956
1710,0.57551129919099819,0.20963419855369581,0.16442444827592301,0.050430053979383167,1,A0A7U4GHF9,0.25003409918072295
1711,0.56717986048461044,0.19837449329694926,0.18665062853530875,0.047795017683131456,1,A0A7U4GHF9,0.25333664911921816
1712,0.55864179817069493,0.18476066115732653,0.20496785693240074,0.051629683739577735,1,A0A7U4GHF9,0.25574299890283236
1713,0.51434847127657934,0.25293745084860414,0.17228236951099435,0.060431708363822098,1,I7K2S1,0.21746771373751395
1714,0.52763461592014582,0.22780024405704213,0.19703436515261047,0.047530774870201513,1,A0A7U4GHF9,0.23466072478355138
1715,0.55684307421608592,0.18977689930134931,0.19390425566659295,0.059475770815971822,1,A0A7U4GHF9,0.25140366798020242
1716,0.5757661069064034,0.19839298163878979,0.17737988611240632,0.048461025342400363,1,A0A7U4GHF9,0.25482639331025747
1717,0.49554631869263466,0.24426001736127959,0.20710619845909467,0.053087465486991045,1,I7K2S1,0.2193528028477193
1718,0.49866301455087464,0.23689031567269486,0.21353081946434446,0.050915850312086015,1,I7K2S1,0.22429747636960229
1719,0.56590287827664276,0.20282620043760727,0.17959221508591133,0.051678706199838546,1,A0A7U4GHF9,0.25037535169322767
1720,0.54170511890153272,0.18668141308447836,0.21742398322637047,0.054189484787618543,1,A0A7U4GHF9,0.25103006820566187
1721,0.54255418296176605,0.2081332188996384,0.19699439633189555,0.052318201806699931,1,A0A7U4GHF9,0.24365778351013734
1722,0.55383708251439256,0.17620224693982844,0.21646443808685897,0.053496232458919928,1,A0A7U4GHF9,0.2575117909378396
1723,0.52635588600714411,0.2168530010008787,0.19672887658798716,0.060062236403990062,1,A0A7U4GHF9,0.23514758303745886
1724,0.52512130154142378,0.19761603808208414,0.23397214434110669,0.043290516035385501,1,A0A7U4GHF9,0.24662342582654073
1725,0.51058559985795848,0.21592686282080673,0.21670495038989487,0.05678258693134005,1,A0A7U4GHF9,0.23329830831850484
1726,0.51143856088213968,0.19035102028336409,0.23613896214787433,0.062071456686621861,1,A0A7U4GHF9,0.24163031987402006
1727,0.55622381042057423,0.18966119500839931,0.21322371644611865,0.04089127812490783,1,A0A7U4GHF9,0.25631944640351678
1728,0.60480896391382366,0.17960174271635451,0.17082910546777838,0.044760187902043447,1,A0A7U4GHF9,0.26853197580496402
1729,0.56736592574375155,0.18145148738981318,0.19734055431297542,0.053842032553459832,1,A0A7U4GHF9,0.25809148527544068
1730,0.58663241181644343,0.20025133558641681,0.17386342839965255,0.039252824197487164,1,A0A7U4GHF9,0.25872444960662744
1731,0.53566948838134465,0.21176902904221698,0.20089136895423729,0.0516701136222011,1,A0A7U4GHF9,0.24112554830406951
1732,0.48060551966944437,0.23116449515135737,0.23847978467861292,0.049750200500585262,1,I7K2S1,0.2229753081261282
1733,0.52388714128204095,0.22214560977485681,0.20518826954570712,0.048778979397395311,1,A0A7U4GHF9,0.2357135542988652
1734,0.48581745424580358,0.23983836155346705,0.21271664913867605,0.061627535062053498,1,I7K2S1,0.2163140291905038
1735,0.57585050774390423,0.18544307140200722,0.20217410521210441,0.036532315641984198,1,A0A7U4GHF9,0.26290185495699403
1736,0.54268600621865914,0.17359467166514853,0.23492990574190956,0.048789416374282725,1,A0A7U4GHF9,0.25757766102599466
1737,0.57761125830499449,0.17070021813712863,0.19743985548920359,0.054248668068673143,1,A0A7U4GHF9,0.26401150522936212
1738,0.58286064747383048,0.16634345535619482,0.20225951034416823,0.048536386825806438,1,A0A7U4GHF9,0.26820373885958537
1739,0.54921736754671924,0.20076223417295672,0.20249934974066167,0.047521048539662304,1,A0A7U4GHF9,0.24900986272083669
1740,0.49908575187922161,0.22795325089332258,0.231113704485644,0.041847292741811891,1,A0A7U4GHF9,0.23055905949657052
1741,0.52079948180535907,0.18669289469564432,0.22600950016367743,0.06649812333531914,1,A0A7U4GHF9,0.2436389341664138
1742,0.60173131899184518,0.16131180235029433,0.18256640434646934,0.054390474311391233,1,A0A7U4GHF9,0.27219951230862804
1743,0.53422532810041379,0.2088759866300173,0.21294515635692024,0.043953528912648601,1,A0A7U4GHF9,0.2440013970278283
1744,0.5432580571245651,0.20520333011213485,0.1958644481697597,0.055674164593540319,1,A0A7U4GHF9,0.24399167604159722
1745,0.52862631182940623,0.17492941564778672,0.2440289314570934,0.05241534106571364,1,A0A7U4GHF9,0.25335938521399493
1746,0.49518317709058307,0.24879941719879953,0.20930128020304925,0.046716125507568124,1,I7K2S1,0.21917430704257201
1747,0.57771055030172147,0.19115614756312191,0.18931634061488786,0.041816961520268703,1,A0A7U4GHF9,0.25970354669942142
1748,0.54336027887291771,0.17744706522056017,0.23073544324682815,0.048457212659693924,1,A0A7U4GHF9,0.25635451418548894
1749,0.59939550432758493,0.20336700558051179,0.15603909966122076,0.041198390430682651,1,A0A7U4GHF9,0.25952460717994963
1750,0.56456128960513885,0.20136781786946514,0.19033616570312328,0.043734726822272675,1,A0A7U4GHF9,0.25279456168842429
1751,0.5883121645120365,0.18213535348179552,0.18203343476616984,0.047519047239998127,1,A0A7U4GHF9,0.26362168830637811
1752,0.50449322968741428,0.20883782819317917,0.23174880183925436,0.054920140280152206,1,A0A7U4GHF9,0.2352669492428161
1753,0.54447205696957668,0.19981588333071842,0.2090257241173982,0.046686335582306691,1,A0A7U4GHF9,0.24866279889363663
1754,0.53640495678554145,0.19957947217578378,0.21232955467227696,0.051686016366397851,1,A0A7U4GHF9,0.24583380008825995
1755,0.52407764202678064,0.22161852506430374,0.20548280428232943,0.048821028626586362,1,A0A7U4GHF9,0.23593699954091696
1756,0.59555783971113696,0.19785367532857254,0.1618649037250339,0.044723581235256549,1,A0A7U4GHF9,0.25989509325204641
1757,0.50498195090841835,0.1849251256312448,0.25859233822267608,0.051500585237660844,1,A0A7U4GHF9,0.24524425532695793
1758,0.57503364037254578,0.18197271882101324,0.19293796272878355,0.050055678077657505,1,A0A7U4GHF9,0.26040978961156158
1759,0.50375580429064759,0.23112780081632789,0.19762096637652207,0.067495428516502531,1,I7K2S1,0.22291393948481875
1760,0.53344728775210626,0.20901347982191951,0.21477723149698019,0.04276200092899405,1,A0A7U4GHF9,0.24411816342089354
1761,0.570020063869355,0.20724832581793484,0.18243542291145678,0.040296187401253354,1,A0A7U4GHF9,0.25257952694429175
1762,0.62012999689455162,0.16857025211029839,0.16187410585972736,0.049425645135422677,1,A0A7U4GHF9,0.27440330471155627
1763,0.50806885041683825,0.24061919353373126,0.20275189727684789,0.048560058772582605,1,I7K2S1,0.22558941907714836
1764,0.48795609368221493,0.20389534385441269,0.25149963612065424,0.056648926342718134,1,A0A7U4GHF9,0.23342780461580992
1765,0.5924858051322992,0.16844599514006772,0.18015932114894412,0.058908878578688956,1,A0A7U4GHF9,0.26650713882550903
1766,0.53734179806831606,0.19972101110303608,0.2099389919032289,0.052998198925418974,1,A0A7U4GHF9,0.24561101728720891
1767,0.57645361868737999,0.17032991320631777,0.21446857170346084,0.038747896402841479,1,A0A7U4GHF9,0.26808912015191655
1768,0.5897689786926934,0.18476128437810876,0.16961972915507439,0.055850007774123321,1,A0A7U4GHF9,0.26068336033600636
1769,0.52503008004469187,0.21050400004748229,0.21336439633809148,0.051101523569734353,1,A0A7U4GHF9,0.23967619239293192
1770,0.49842505303378809,0.19155124616327543,0.2591144374871398,0.050909263315796698,1,A0A7U4GHF9,0.24163988369514999
1771,0.59226398706040229,0.16489349251513205,0.19525746392680224,0.047585056497663432,1,A0A7U4GHF9,0.27083790198664159
1772,0.59514823112624482,0.16931922062781926,0.18360466113889085,0.051927887107045004,1,A0A7U4GHF9,0.26857504880284711
1773,0.54993469174280263,0.19271616854529103,0.20538141967866766,0.051967720033238698,1,A0A7U4GHF9,0.25097102016154238
1774,0.54159745441093166,0.220887605551675,0.17845185002078376,0.059063090016609587,1,A0A7U4GHF9,0.23687815687147629
1775,0.52293982098571468,0.24445464067141662,0.18111516109131545,0.051490377251553213,1,A0A7U4GHF9,0.22643812120435458
1776,0.59321891660289527,0.18868268242239875,0.16662782500742282,0.051470575967283057,1,A0A7U4GHF9,0.26106342741838773
1777,0.55076025523775529,0.17895436002974333,0.22208957408549534,0.048195810647005975,1,A0A7U4GHF9,0.25730388412757277
1778,0.49705828226523197,0.22024701535239938,0.2395060631964524,0.043188639185916249,1,A0A7U4GHF9,0.23269152403577231
1779,0.54285301015454879,0.18866116265002461,0.21645356420694065,0.052032262988486011,1,A0A7U4GHF9,0.25109161317152817
1780,0.54753379948945125,0.20132008789351616,0.19262396847365104,0.058522144143381576,1,A0A7U4GHF9,0.24551645158803392
1781,0.59437123776423095,0.16189379974365509,0.18474582164128689,0.058989140850827147,1,A0A7U4GHF9,0.26930947003298911
1782,0.58203650811200092,0.17743662452005987,0.19810664242197543,0.042420224945963758,1,A0A7U4GHF9,0.26552815082275061
1783,0.56398783059078716,0.19559489418033796,0.1836704061647291,0.056746869064145895,1,A0A7U4GHF9,0.25135042176953382
1784,0.59233497975342897,0.15864768651172009,0.20748178668744355,0.041535547047407549,1,A0A7U4GHF9,0.27481823920485215
1785,0.55459397641184305,0.18076590671776907,0.20567005523656054,0.05897006163382737,1,A0A7U4GHF9,0.25447820671790677
1786,0.57423280868120774,0.17669481693132347,0.20838871543973508,0.040683658947733597,1,A0A7U4GHF9,0.26474987883123413
1787,0.59211457531109102,0.17416315122214412,0.19336764223915209,0.040354631227612764,1,A0A7U4GHF9,0.26927687103995757
1788,0.61415243084072024,0.18184968820025788,0.15268811558994214,0.051309765369079698,1,A0A7U4GHF9,0.26775303726536093
1789,0.54959802008151359,0.19074869230034533,0.20762640318921,0.05202688442893115,1,A0A7U4GHF9,0.25162688882391993
1790,0.50550674151606001,0.23732475020022711,0.20438474495756373,0.052783763326149147,1,I7K2S1,0.2251588313508921
1791,0.52836205700520844,0.21844014901688572,0.20597735197401953,0.04722044200388633,1,A0A7U4GHF9,0.23839449883814046
1792,0.52313571661093494,0.21728972792824866,0.21962756159707336,0.039946993863742945,1,A0A7U4GHF9,0.23976000451289414
1793,0.52325756018060465,0.22681331305198679,0.19319260240795111,0.056736524359457349,1,A0A7U4GHF9,0.23170307754194697
1794,0.56838870476755121,0.18040040767808993,0.21400469170846861,0.037206195845890237,1,A0A7U4GHF9,0.26315475341990546
1795,0.57548215786547796,0.17454160354564191,0.20384525122450459,0.046130987364375473,1,A0A7U4GHF9,0.26433719555107327
1796,0.50251981792001743,0.18363834995076347,0.26697717819138733,0.046864653937831804,1,A0A7U4GHF9,0.24649166416241619
1797,0.5561014428452834,0.19737180213198297,0.20555361186650406,0.040973143156229623,1,A0A7U4GHF9,0.253383413210576
1798,0.56137126784329583,0.2002552088803834,0.18611304483166666,0.052260478444654083,1,A0A7U4GHF9,0.25029837429082169
1799,0.54656756628433911,0.22593482306751342,0.17731025363488923,0.050187357013258264,1,A0A7U4GHF9,0.238340958975366
1800,0.46003062923597421,0.2307521090976872,0.24687910862806023,0.062338153038278381,1,I7K2S1,0.214089445845971
1801,0.54707088829197004,0.18686987892159804,0.21053425385040037,0.05552497893603147,1,A0A7U4GHF9,0.25164774315235794
1802,0.50291368063101172,0.20798369256705668,0.23357843270622716,0.055524194095704471,1,A0A7U4GHF9,0.235116556526479
1803,0.55591046390457632,0.18620214374243751,0.21946817421892845,0.038419218134057707,1,A0A7U4GHF9,0.25821903860193263
1804,0.55172225777167627,0.18779542537202412,0.20481211922717568,0.055670197629123966,1,A0A7U4GHF9,0.2521695248384106
1805,0.49848874923728226,0.25635944604143912,0.19485468897884539,0.050297115742433236,1,I7K2S1,0.21525152739594922
1806,0.49398463648093466,0.2463741145220058,0.2089007268813913,0.050740522115668131,1,I7K2S1,0.21872981205250452
1807,0.50047510608573176,0.24367972153695192,0.20871063916712745,0.047134533210188963,1,I7K2S1,0.2227502852354214
1808,0.56645078137416083,0.20309646993738323,0.18450064429804763,0.045952104390408373,1,A0A7U4GHF9,0.25191958735015008
1809,0.49472555971245463,0.23831051661521405,0.21624131909792405,0.050722604574407248,1,I7K2S1,0.2227280081069577
1810,0.48404903100610536,0.23708057339659813,0.22067233467705646,0.058198060920240074,1,I7K2S1,0.21829285969444534
1811,0.5356759998279077,0.19022262698845127,0.22061264495254471,0.053488728231096266,1,A0A7U4GHF9,0.24871440785603005
1812,0.5296887273078611,0.21596769839366592,0.2067532531423863,0.047590321156086586,1,A0A7U4GHF9,0.23948076715311029
1813,0.62363450170729773,0.16363726478964519,0.16142725434748165,0.051300979155575403,1,A0A7U4GHF9,0.2764323762548514
1814,0.49148138367936645,0.21750603691817202,0.23290853131633985,0.058104048086121567,1,A0A7U4GHF9,0.22862312907697335
1815,0.54893577196889665,0.20593408680304195,0.20379780382418025,0.041332337403881078,1,A0A7U4GHF9,0.24867912517230661
1816,0.50148100429409104,0.24322790777168682,0.19455533454665305,0.060735753387569154,1,I7K2S1,0.21882046623852791
1817,0.54390792672927879,0.21998143299098777,0.18009015785103891,0.056020482428694604,1,A0A7U4GHF9,0.2384861920460758
