rank_version,source_accession,pair_id,candidate_record_id,ordinary_candidate_policy,forced_rank_status,hard_coded_priority_status,manual_override_status,gold_standard_bonus_status,Q9T0Z9_prior_E6_evidence_status,G_pre1_target_engineering_composite_rank,G_pre1_target_engineering_composite_score,target_context_score,target_organism_score,target_organism_class,phage_origin_score,phage_origin_class,target_origin_manual_review_required,docking_support_score,solubility_no_chaperone_score,E6_5_solubility_aggregation_chaperone_score,curated_no_external_chaperone_required_strength,curated_soluble_expression_strength,global_engineering_residual_score,E7_unlocked_score,E7_unlocked_rank,E6_total_score,source_organism,target_organism,phage_host,product_annotation,ranking_status,old_G_pre1_status,G_pre2_status,E6_status,E7_status,tie_breaker_order
v5.4.8z2,A0A0B5A2L0,A0A0B5A2L0__V52_B0_ff1127d77401432a6892__compound5,V52_B0_ff1127d77401432a6892,ordinary_candidate,not_forced,not_hard_coded,none,no_gold_standard_bonus,not_Q9T0Z9,246,0.496488,0.525000,0.400000,other_or_genus_only_Yersinia,0.650000,Yersinia_phage_non_enterocolitica_or_unknown_host,true,0.298974,0.544531,0.907552,0.000000,0.000000,0.780745,0.780745,466,0.780745,Yersinia phage vB_YenM_TG1,Yersinia,Yersinia,,G_pre1_TARGET_ENGINEERING_COMPOSITE_GENERATED,read_only_unmodified,read_only_unmodified,read_only_unmodified,read_only_unmodified,composite_desc;target_context_desc;target_organism_desc;phage_origin_desc;docking_desc;solubility_no_chaperone_desc;E7_score_desc;source_accession_asc
v5.4.8z2,A0A449C6B2,A0A449C6B2__V52_B0_dadbf86a650c9bad126b__compound5,V52_B0_dadbf86a650c9bad126b,ordinary_candidate,not_forced,not_hard_coded,none,no_gold_standard_bonus,not_Q9T0Z9,247,0.495705,0.525000,0.400000,other_or_genus_only_Yersinia,0.650000,Yersinia_phage_non_enterocolitica_or_unknown_host,true,0.267228,0.571789,0.952982,0.000000,0.000000,0.783025,0.783025,449,0.783025,Yersinia phage fPS-2,Yersinia,Yersinia,,G_pre1_TARGET_ENGINEERING_COMPOSITE_GENERATED,read_only_unmodified,read_only_unmodified,read_only_unmodified,read_only_unmodified,composite_desc;target_context_desc;target_organism_desc;phage_origin_desc;docking_desc;solubility_no_chaperone_desc;E7_score_desc;source_accession_asc
v5.4.8z2,A0A0H5H8V4,A0A0H5H8V4__V52_B0_c8c1ca2e70aca91a5a9f__compound5,V52_B0_c8c1ca2e70aca91a5a9f,ordinary_candidate,not_forced,not_hard_coded,none,no_gold_standard_bonus,not_Q9T0Z9,248,0.494883,0.425000,0.750000,Yersinia_enterocolitica_non_O3_or_unknown_serotype,0.100000,other_unknown_non_phage_or_missing_origin,true,0.536686,0.561526,0.935876,0.000000,0.000000,0.829822,0.829822,39,0.829822,Yersinia enterocolitica,Yersinia,Yersinia,,G_pre1_TARGET_ENGINEERING_COMPOSITE_GENERATED,read_only_unmodified,read_only_unmodified,read_only_unmodified,read_only_unmodified,composite_desc;target_context_desc;target_organism_desc;phage_origin_desc;docking_desc;solubility_no_chaperone_desc;E7_score_desc;source_accession_asc
v5.4.8z2,F4N731,F4N731__V52_B0_155fd59eb7c7ce98cc8a__compound5,V52_B0_155fd59eb7c7ce98cc8a,ordinary_candidate,not_forced,not_hard_coded,none,no_gold_standard_bonus,not_Q9T0Z9,249,0.494357,0.425000,0.750000,Yersinia_enterocolitica_non_O3_or_unknown_serotype,0.100000,other_unknown_non_phage_or_missing_origin,true,0.608371,0.492715,0.821192,0.000000,0.000000,0.807787,0.807787,159,0.807787,Yersinia enterocolitica W22703,Yersinia,Yersinia,,G_pre1_TARGET_ENGINEERING_COMPOSITE_GENERATED,read_only_unmodified,read_only_unmodified,read_only_unmodified,read_only_unmodified,composite_desc;target_context_desc;target_organism_desc;phage_origin_desc;docking_desc;solubility_no_chaperone_desc;E7_score_desc;source_accession_asc
v5.4.8z2,A0A7U4K299,A0A7U4K299__V52_B0_d6c124b4f22b09abf092__compound5,V52_B0_d6c124b4f22b09abf092,ordinary_candidate,not_forced,not_hard_coded,none,no_gold_standard_bonus,not_Q9T0Z9,250,0.494170,0.425000,0.750000,Yersinia_enterocolitica_non_O3_or_unknown_serotype,0.100000,other_unknown_non_phage_or_missing_origin,true,0.521251,0.571277,0.952128,0.000000,0.000000,0.838292,0.838292,18,0.838292,Yersinia enterocolitica LC20,Yersinia,Yersinia,,G_pre1_TARGET_ENGINEERING_COMPOSITE_GENERATED,read_only_unmodified,read_only_unmodified,read_only_unmodified,read_only_unmodified,composite_desc;target_context_desc;target_organism_desc;phage_origin_desc;docking_desc;solubility_no_chaperone_desc;E7_score_desc;source_accession_asc
v5.4.8z2,A0A9P1PUI1,A0A9P1PUI1__V52_B0_c78be06ca42b2f64f09e__compound5,V52_B0_c78be06ca42b2f64f09e,ordinary_candidate,not_forced,not_hard_coded,none,no_gold_standard_bonus,not_Q9T0Z9,251,0.493773,0.425000,0.750000,Yersinia_enterocolitica_non_O3_or_unknown_serotype,0.100000,other_unknown_non_phage_or_missing_origin,true,0.507304,0.583769,0.972948,0.000000,0.000000,0.836169,0.836169,20,0.836169,Yersinia enterocolitica,Yersinia,Yersinia,,G_pre1_TARGET_ENGINEERING_COMPOSITE_GENERATED,read_only_unmodified,read_only_unmodified,read_only_unmodified,read_only_unmodified,composite_desc;target_context_desc;target_organism_desc;phage_origin_desc;docking_desc;solubility_no_chaperone_desc;E7_score_desc;source_accession_asc
v5.4.8z2,A0ABM9S1Y8,A0ABM9S1Y8__V52_B0_71ab53f4568b440c3ec0__compound5,V52_B0_71ab53f4568b440c3ec0,ordinary_candidate,not_forced,not_hard_coded,none,no_gold_standard_bonus,not_Q9T0Z9,252,0.493220,0.425000,0.750000,Yersinia_enterocolitica_non_O3_or_unknown_serotype,0.100000,other_unknown_non_phage_or_missing_origin,true,0.505187,0.583244,0.972074,0.000000,0.000000,0.835671,0.835671,22,0.835671,Yersinia enterocolitica,Yersinia,Yersinia,,G_pre1_TARGET_ENGINEERING_COMPOSITE_GENERATED,read_only_unmodified,read_only_unmodified,read_only_unmodified,read_only_unmodified,composite_desc;target_context_desc;target_organism_desc;phage_origin_desc;docking_desc;solubility_no_chaperone_desc;E7_score_desc;source_accession_asc
v5.4.8z2,A0AAD2Z2V4,A0AAD2Z2V4__V52_B0_c0096e46ddb0441d97a2__compound5,V52_B0_c0096e46ddb0441d97a2,ordinary_candidate,not_forced,not_hard_coded,none,no_gold_standard_bonus,not_Q9T0Z9,253,0.492962,0.425000,0.750000,Yersinia_enterocolitica_non_O3_or_unknown_serotype,0.100000,other_unknown_non_phage_or_missing_origin,true,0.587744,0.503155,0.838592,0.000000,0.000000,0.820647,0.820647,75,0.820647,Yersinia enterocolitica,Yersinia,Yersinia,,G_pre1_TARGET_ENGINEERING_COMPOSITE_GENERATED,read_only_unmodified,read_only_unmodified,read_only_unmodified,read_only_unmodified,composite_desc;target_context_desc;target_organism_desc;phage_origin_desc;docking_desc;solubility_no_chaperone_desc;E7_score_desc;source_accession_asc
v5.4.8z2,A0AAD2Z484,A0AAD2Z484__V52_B0_040e1546ed1c135f9515__compound5,V52_B0_040e1546ed1c135f9515,ordinary_candidate,not_forced,not_hard_coded,none,no_gold_standard_bonus,not_Q9T0Z9,254,0.489587,0.425000,0.750000,Yersinia_enterocolitica_non_O3_or_unknown_serotype,0.100000,other_unknown_non_phage_or_missing_origin,true,0.562707,0.528968,0.881614,0.000000,0.000000,0.750034,0.750034,688,0.750034,Yersinia enterocolitica,Yersinia,Yersinia,,G_pre1_TARGET_ENGINEERING_COMPOSITE_GENERATED,read_only_unmodified,read_only_unmodified,read_only_unmodified,read_only_unmodified,composite_desc;target_context_desc;target_organism_desc;phage_origin_desc;docking_desc;solubility_no_chaperone_desc;E7_score_desc;source_accession_asc
v5.4.8z2,A0ABM9SIR4,A0ABM9SIR4__V52_B0_eedb25ee55de22ba30be__compound5,V52_B0_eedb25ee55de22ba30be,ordinary_candidate,not_forced,not_hard_coded,none,no_gold_standard_bonus,not_Q9T0Z9,255,0.489487,0.425000,0.750000,Yersinia_enterocolitica_non_O3_or_unknown_serotype,0.100000,other_unknown_non_phage_or_missing_origin,true,0.584998,0.492715,0.821192,0.000000,0.000000,0.803891,0.803891,203,0.803891,Yersinia enterocolitica,Yersinia,Yersinia,,G_pre1_TARGET_ENGINEERING_COMPOSITE_GENERATED,read_only_unmodified,read_only_unmodified,read_only_unmodified,read_only_unmodified,composite_desc;target_context_desc;target_organism_desc;phage_origin_desc;docking_desc;solubility_no_chaperone_desc;E7_score_desc;source_accession_asc
v5.4.8z2,A0A9P1PVU6,A0A9P1PVU6__V52_B0_1e8f61e7c26fb967cfec__compound5,V52_B0_1e8f61e7c26fb967cfec,ordinary_candidate,not_forced,not_hard_coded,none,no_gold_standard_bonus,not_Q9T0Z9,256,0.489471,0.425000,0.750000,Yersinia_enterocolitica_non_O3_or_unknown_serotype,0.100000,other_unknown_non_phage_or_missing_origin,true,0.484012,0.586765,0.977941,0.000000,0.000000,0.831322,0.831322,31,0.831322,Yersinia enterocolitica,Yersinia,Yersinia,,G_pre1_TARGET_ENGINEERING_COMPOSITE_GENERATED,read_only_unmodified,read_only_unmodified,read_only_unmodified,read_only_unmodified,composite_desc;target_context_desc;target_organism_desc;phage_origin_desc;docking_desc;solubility_no_chaperone_desc;E7_score_desc;source_accession_asc
v5.4.8z2,A0ABP1Y817,A0ABP1Y817__V52_B0_bd989424b821b761935c__compound5,V52_B0_bd989424b821b761935c,ordinary_candidate,not_forced,not_hard_coded,none,no_gold_standard_bonus,not_Q9T0Z9,257,0.488909,0.425000,0.750000,Yersinia_enterocolitica_non_O3_or_unknown_serotype,0.100000,other_unknown_non_phage_or_missing_origin,true,0.505863,0.573109,0.955182,0.000000,0.000000,0.787298,0.787298,391,0.787298,Yersinia enterocolitica,Yersinia,Yersinia,,G_pre1_TARGET_ENGINEERING_COMPOSITE_GENERATED,read_only_unmodified,read_only_unmodified,read_only_unmodified,read_only_unmodified,composite_desc;target_context_desc;target_organism_desc;phage_origin_desc;docking_desc;solubility_no_chaperone_desc;E7_score_desc;source_accession_asc
v5.4.8z2,A0A449C4V3,A0A449C4V3__V52_B0_e1b535d3a19674cfed3a__compound5,V52_B0_e1b535d3a19674cfed3a,ordinary_candidate,not_forced,not_hard_coded,none,no_gold_standard_bonus,not_Q9T0Z9,258,0.488647,0.525000,0.400000,other_or_genus_only_Yersinia,0.650000,Yersinia_phage_non_enterocolitica_or_unknown_host,true,0.373355,0.436184,0.726973,0.000000,0.000000,0.759777,0.759777,628,0.759777,Yersinia phage fPS-65,Yersinia,Yersinia,,G_pre1_TARGET_ENGINEERING_COMPOSITE_GENERATED,read_only_unmodified,read_only_unmodified,read_only_unmodified,read_only_unmodified,composite_desc;target_context_desc;target_organism_desc;phage_origin_desc;docking_desc;solubility_no_chaperone_desc;E7_score_desc;source_accession_asc
v5.4.8z2,F4N725,F4N725__V52_B0_fb84891fb023650e4fea__compound5,V52_B0_fb84891fb023650e4fea,ordinary_candidate,not_forced,not_hard_coded,none,no_gold_standard_bonus,not_Q9T0Z9,259,0.488255,0.425000,0.750000,Yersinia_enterocolitica_non_O3_or_unknown_serotype,0.100000,other_unknown_non_phage_or_missing_origin,true,0.522597,0.546552,0.910920,0.000000,0.000000,0.813511,0.813511,114,0.813511,Yersinia enterocolitica W22703,Yersinia,Yersinia,,G_pre1_TARGET_ENGINEERING_COMPOSITE_GENERATED,read_only_unmodified,read_only_unmodified,read_only_unmodified,read_only_unmodified,composite_desc;target_context_desc;target_organism_desc;phage_origin_desc;docking_desc;solubility_no_chaperone_desc;E7_score_desc;source_accession_asc
v5.4.8z2,A0A7U4GDF4,A0A7U4GDF4__V52_B0_4e0939717651d21af04b__compound5,V52_B0_4e0939717651d21af04b,ordinary_candidate,not_forced,not_hard_coded,none,no_gold_standard_bonus,not_Q9T0Z9,260,0.487408,0.425000,0.750000,Yersinia_enterocolitica_non_O3_or_unknown_serotype,0.100000,other_unknown_non_phage_or_missing_origin,true,0.537965,0.540935,0.901558,0.000000,0.000000,0.757568,0.757568,640,0.757568,Yersinia enterocolitica LC20,Yersinia,Yersinia,,G_pre1_TARGET_ENGINEERING_COMPOSITE_GENERATED,read_only_unmodified,read_only_unmodified,read_only_unmodified,read_only_unmodified,composite_desc;target_context_desc;target_organism_desc;phage_origin_desc;docking_desc;solubility_no_chaperone_desc;E7_score_desc;source_accession_asc
v5.4.8z2,A0A3G8F0J9,A0A3G8F0J9__V52_B0_7179b47a76e41c85304d__compound5,V52_B0_7179b47a76e41c85304d,ordinary_candidate,not_forced,not_hard_coded,none,no_gold_standard_bonus,not_Q9T0Z9,261,0.486959,0.525000,0.400000,other_or_genus_only_Yersinia,0.650000,Yersinia_phage_non_enterocolitica_or_unknown_host,true,0.295636,0.520800,0.868000,0.000000,0.000000,0.698433,0.698433,805,0.698433,Yersinia phage PYPS50,Yersinia,Yersinia,,G_pre1_TARGET_ENGINEERING_COMPOSITE_GENERATED,read_only_unmodified,read_only_unmodified,read_only_unmodified,read_only_unmodified,composite_desc;target_context_desc;target_organism_desc;phage_origin_desc;docking_desc;solubility_no_chaperone_desc;E7_score_desc;source_accession_asc
v5.4.8z2,A0A2H1UJE7,A0A2H1UJE7__V52_B0_94718f3812c6840b7480__compound5,V52_B0_94718f3812c6840b7480,ordinary_candidate,not_forced,not_hard_coded,none,no_gold_standard_bonus,not_Q9T0Z9,262,0.486876,0.525000,0.400000,other_or_genus_only_Yersinia,0.650000,Yersinia_phage_non_enterocolitica_or_unknown_host,true,0.253478,0.567242,0.945403,0.000000,0.000000,0.679634,0.679634,818,0.679634,Yersinia phage fPS-54-ocr,Yersinia,Yersinia,,G_pre1_TARGET_ENGINEERING_COMPOSITE_GENERATED,read_only_unmodified,read_only_unmodified,read_only_unmodified,read_only_unmodified,composite_desc;target_context_desc;target_organism_desc;phage_origin_desc;docking_desc;solubility_no_chaperone_desc;E7_score_desc;source_accession_asc
v5.4.8z2,A0AAD2V1D7,A0AAD2V1D7__V52_B0_79a0bfc2f1b514e16bd0__compound5,V52_B0_79a0bfc2f1b514e16bd0,ordinary_candidate,not_forced,not_hard_coded,none,no_gold_standard_bonus,not_Q9T0Z9,263,0.486818,0.425000,0.750000,Yersinia_enterocolitica_non_O3_or_unknown_serotype,0.100000,other_unknown_non_phage_or_missing_origin,true,0.547189,0.543035,0.905058,0.000000,0.000000,0.700456,0.700456,802,0.700456,Yersinia enterocolitica,Yersinia,Yersinia,,G_pre1_TARGET_ENGINEERING_COMPOSITE_GENERATED,read_only_unmodified,read_only_unmodified,read_only_unmodified,read_only_unmodified,composite_desc;target_context_desc;target_organism_desc;phage_origin_desc;docking_desc;solubility_no_chaperone_desc;E7_score_desc;source_accession_asc
v5.4.8z2,A0A0H5H5S4,A0A0H5H5S4__V52_B0_d16b4493a0ec6c3ff0c2__compound5,V52_B0_d16b4493a0ec6c3ff0c2,ordinary_candidate,not_forced,not_hard_coded,none,no_gold_standard_bonus,not_Q9T0Z9,264,0.485525,0.425000,0.750000,Yersinia_enterocolitica_non_O3_or_unknown_serotype,0.100000,other_unknown_non_phage_or_missing_origin,true,0.495644,0.557328,0.928880,0.000000,0.000000,0.823613,0.823613,58,0.823613,Yersinia enterocolitica,Yersinia,Yersinia,,G_pre1_TARGET_ENGINEERING_COMPOSITE_GENERATED,read_only_unmodified,read_only_unmodified,read_only_unmodified,read_only_unmodified,composite_desc;target_context_desc;target_organism_desc;phage_origin_desc;docking_desc;solubility_no_chaperone_desc;E7_score_desc;source_accession_asc
v5.4.8z2,A0A7U0AV15,A0A7U0AV15__V52_B0_c7294bc7ba913e62684a__compound5,V52_B0_c7294bc7ba913e62684a,ordinary_candidate,not_forced,not_hard_coded,none,no_gold_standard_bonus,not_Q9T0Z9,265,0.484725,0.425000,0.750000,Yersinia_enterocolitica_non_O3_or_unknown_serotype,0.100000,other_unknown_non_phage_or_missing_origin,true,0.480432,0.576541,0.960901,0.000000,0.000000,0.791611,0.791611,346,0.791611,Yersinia enterocolitica,Yersinia,Yersinia,,G_pre1_TARGET_ENGINEERING_COMPOSITE_GENERATED,read_only_unmodified,read_only_unmodified,read_only_unmodified,read_only_unmodified,composite_desc;target_context_desc;target_organism_desc;phage_origin_desc;docking_desc;solubility_no_chaperone_desc;E7_score_desc;source_accession_asc
v5.4.8z2,A0A0H5HAG0,A0A0H5HAG0__V52_B0_2e4a666a8d8d6eb70dc6__compound5,V52_B0_2e4a666a8d8d6eb70dc6,ordinary_candidate,not_forced,not_hard_coded,none,no_gold_standard_bonus,not_Q9T0Z9,266,0.483608,0.425000,0.750000,Yersinia_enterocolitica_non_O3_or_unknown_serotype,0.100000,other_unknown_non_phage_or_missing_origin,true,0.519302,0.528873,0.881455,0.000000,0.000000,0.804456,0.804456,197,0.804456,Yersinia enterocolitica,Yersinia,Yersinia,,G_pre1_TARGET_ENGINEERING_COMPOSITE_GENERATED,read_only_unmodified,read_only_unmodified,read_only_unmodified,read_only_unmodified,composite_desc;target_context_desc;target_organism_desc;phage_origin_desc;docking_desc;solubility_no_chaperone_desc;E7_score_desc;source_accession_asc
v5.4.8z2,F2Q846,F2Q846__V52_B0_c169410f7f58a4dc5247__compound5,V52_B0_c169410f7f58a4dc5247,ordinary_candidate,not_forced,not_hard_coded,none,no_gold_standard_bonus,not_Q9T0Z9,267,0.483504,0.425000,0.750000,Yersinia_enterocolitica_non_O3_or_unknown_serotype,0.100000,other_unknown_non_phage_or_missing_origin,true,0.535666,0.546710,0.911184,0.000000,0.000000,0.665570,0.665570,822,0.665570,Yersinia enterocolitica,Yersinia,Yersinia,,G_pre1_TARGET_ENGINEERING_COMPOSITE_GENERATED,read_only_unmodified,read_only_unmodified,read_only_unmodified,read_only_unmodified,composite_desc;target_context_desc;target_organism_desc;phage_origin_desc;docking_desc;solubility_no_chaperone_desc;E7_score_desc;source_accession_asc
v5.4.8z2,A0AAD2Z5G5,A0AAD2Z5G5__V52_B0_61b11ab49c4dc4e27173__compound5,V52_B0_61b11ab49c4dc4e27173,ordinary_candidate,not_forced,not_hard_coded,none,no_gold_standard_bonus,not_Q9T0Z9,268,0.482656,0.425000,0.750000,Yersinia_enterocolitica_non_O3_or_unknown_serotype,0.100000,other_unknown_non_phage_or_missing_origin,true,0.515064,0.525000,0.875000,0.000000,0.000000,0.817870,0.817870,93,0.817870,Yersinia enterocolitica,Yersinia,Yersinia,,G_pre1_TARGET_ENGINEERING_COMPOSITE_GENERATED,read_only_unmodified,read_only_unmodified,read_only_unmodified,read_only_unmodified,composite_desc;target_context_desc;target_organism_desc;phage_origin_desc;docking_desc;solubility_no_chaperone_desc;E7_score_desc;source_accession_asc
v5.4.8z2,A0AAT9S9R9,A0AAT9S9R9__V52_B0_6d275d2ae5fe95ba9123__compound5,V52_B0_6d275d2ae5fe95ba9123,ordinary_candidate,not_forced,not_hard_coded,none,no_gold_standard_bonus,not_Q9T0Z9,269,0.482592,0.525000,0.400000,other_or_genus_only_Yersinia,0.650000,Yersinia_phage_non_enterocolitica_or_unknown_host,true,0.326045,0.453192,0.755320,0.000000,0.000000,0.759884,0.759884,627,0.759884,Yersinia phage vB_YenP_WW2,Yersinia,Yersinia,,G_pre1_TARGET_ENGINEERING_COMPOSITE_GENERATED,read_only_unmodified,read_only_unmodified,read_only_unmodified,read_only_unmodified,composite_desc;target_context_desc;target_organism_desc;phage_origin_desc;docking_desc;solubility_no_chaperone_desc;E7_score_desc;source_accession_asc
v5.4.8z2,A0A2D0PDA0,A0A2D0PDA0__V52_B0_3a97da2b3830823e33e0__compound5,V52_B0_3a97da2b3830823e33e0,ordinary_candidate,not_forced,not_hard_coded,none,no_gold_standard_bonus,not_Q9T0Z9,270,0.482212,0.525000,0.400000,other_or_genus_only_Yersinia,0.650000,Yersinia_phage_non_enterocolitica_or_unknown_host,true,0.234047,0.569711,0.949519,0.000000,0.000000,0.654205,0.654205,824,0.654205,Yersinia phage fPS-26,Yersinia,Yersinia,,G_pre1_TARGET_ENGINEERING_COMPOSITE_GENERATED,read_only_unmodified,read_only_unmodified,read_only_unmodified,read_only_unmodified,composite_desc;target_context_desc;target_organism_desc;phage_origin_desc;docking_desc;solubility_no_chaperone_desc;E7_score_desc;source_accession_asc
v5.4.8z2,A0AAD2UW33,A0AAD2UW33__V52_B0_2a10bae98316a04c3029__compound5,V52_B0_2a10bae98316a04c3029,ordinary_candidate,not_forced,not_hard_coded,none,no_gold_standard_bonus,not_Q9T0Z9,271,0.481512,0.425000,0.750000,Yersinia_enterocolitica_non_O3_or_unknown_serotype,0.100000,other_unknown_non_phage_or_missing_origin,true,0.470190,0.575983,0.959971,0.000000,0.000000,0.770550,0.770550,547,0.770550,Yersinia enterocolitica,Yersinia,Yersinia,,G_pre1_TARGET_ENGINEERING_COMPOSITE_GENERATED,read_only_unmodified,read_only_unmodified,read_only_unmodified,read_only_unmodified,composite_desc;target_context_desc;target_organism_desc;phage_origin_desc;docking_desc;solubility_no_chaperone_desc;E7_score_desc;source_accession_asc
v5.4.8z2,A0A0H5G2H5,A0A0H5G2H5__V52_B0_5950c06b883b9700febc__compound5,V52_B0_5950c06b883b9700febc,ordinary_candidate,not_forced,not_hard_coded,none,no_gold_standard_bonus,not_Q9T0Z9,272,0.481090,0.425000,0.750000,Yersinia_enterocolitica_non_O3_or_unknown_serotype,0.100000,other_unknown_non_phage_or_missing_origin,true,0.480143,0.555586,0.925977,0.000000,0.000000,0.803879,0.803879,204,0.803879,Yersinia enterocolitica,Yersinia,Yersinia,,G_pre1_TARGET_ENGINEERING_COMPOSITE_GENERATED,read_only_unmodified,read_only_unmodified,read_only_unmodified,read_only_unmodified,composite_desc;target_context_desc;target_organism_desc;phage_origin_desc;docking_desc;solubility_no_chaperone_desc;E7_score_desc;source_accession_asc
v5.4.8z2,A0A7T9XU34,A0A7T9XU34__V52_B0_8c3915c06e9e38f484c7__compound5,V52_B0_8c3915c06e9e38f484c7,ordinary_candidate,not_forced,not_hard_coded,none,no_gold_standard_bonus,not_Q9T0Z9,273,0.481050,0.425000,0.750000,Yersinia_enterocolitica_non_O3_or_unknown_serotype,0.100000,other_unknown_non_phage_or_missing_origin,true,0.512094,0.547675,0.912791,0.000000,0.000000,0.706925,0.706925,800,0.706925,Yersinia enterocolitica,Yersinia,Yersinia,,G_pre1_TARGET_ENGINEERING_COMPOSITE_GENERATED,read_only_unmodified,read_only_unmodified,read_only_unmodified,read_only_unmodified,composite_desc;target_context_desc;target_organism_desc;phage_origin_desc;docking_desc;solubility_no_chaperone_desc;E7_score_desc;source_accession_asc
v5.4.8z2,A0A0T7P7W8,A0A0T7P7W8__V52_B0_84d677dcec411a8f4faa__compound5,V52_B0_84d677dcec411a8f4faa,ordinary_candidate,not_forced,not_hard_coded,none,no_gold_standard_bonus,not_Q9T0Z9,274,0.481037,0.425000,0.750000,Yersinia_enterocolitica_non_O3_or_unknown_serotype,0.100000,other_unknown_non_phage_or_missing_origin,true,0.492928,0.556960,0.928267,0.000000,0.000000,0.746180,0.746180,711,0.746180,Yersinia enterocolitica,Yersinia,Yersinia,,G_pre1_TARGET_ENGINEERING_COMPOSITE_GENERATED,read_only_unmodified,read_only_unmodified,read_only_unmodified,read_only_unmodified,composite_desc;target_context_desc;target_organism_desc;phage_origin_desc;docking_desc;solubility_no_chaperone_desc;E7_score_desc;source_accession_asc
v5.4.8z2,A1JK75,A1JK75__V52_B0_b627107ecaac5e68c8c4__compound5,V52_B0_b627107ecaac5e68c8c4,ordinary_candidate,not_forced,not_hard_coded,none,no_gold_standard_bonus,not_Q9T0Z9,275,0.480786,0.425000,0.750000,Yersinia_enterocolitica_non_O3_or_unknown_serotype,0.100000,other_unknown_non_phage_or_missing_origin,true,0.508433,0.548347,0.913911,0.000000,0.000000,0.713610,0.713610,792,0.713610,Yersinia enterocolitica serotype O:8 / biotype 1B (strain NCTC 13174 / 8081),Yersinia,Yersinia,,G_pre1_TARGET_ENGINEERING_COMPOSITE_GENERATED,read_only_unmodified,read_only_unmodified,read_only_unmodified,read_only_unmodified,composite_desc;target_context_desc;target_organism_desc;phage_origin_desc;docking_desc;solubility_no_chaperone_desc;E7_score_desc;source_accession_asc
v5.4.8z2,A0ABP1Y7A6,A0ABP1Y7A6__V52_B0_3f685d8448e10d9c6ce7__compound5,V52_B0_3f685d8448e10d9c6ce7,ordinary_candidate,not_forced,not_hard_coded,none,no_gold_standard_bonus,not_Q9T0Z9,276,0.479709,0.425000,0.750000,Yersinia_enterocolitica_non_O3_or_unknown_serotype,0.100000,other_unknown_non_phage_or_missing_origin,true,0.508678,0.538889,0.898149,0.000000,0.000000,0.728916,0.728916,769,0.728916,Yersinia enterocolitica,Yersinia,Yersinia,,G_pre1_TARGET_ENGINEERING_COMPOSITE_GENERATED,read_only_unmodified,read_only_unmodified,read_only_unmodified,read_only_unmodified,composite_desc;target_context_desc;target_organism_desc;phage_origin_desc;docking_desc;solubility_no_chaperone_desc;E7_score_desc;source_accession_asc
v5.4.8z2,A0ABM9S4S5,A0ABM9S4S5__V52_B0_8ac960aa291ab06378bf__compound5,V52_B0_8ac960aa291ab06378bf,ordinary_candidate,not_forced,not_hard_coded,none,no_gold_standard_bonus,not_Q9T0Z9,277,0.479381,0.425000,0.750000,Yersinia_enterocolitica_non_O3_or_unknown_serotype,0.100000,other_unknown_non_phage_or_missing_origin,true,0.500877,0.534868,0.891447,0.000000,0.000000,0.769636,0.769636,557,0.769636,Yersinia enterocolitica,Yersinia,Yersinia,,G_pre1_TARGET_ENGINEERING_COMPOSITE_GENERATED,read_only_unmodified,read_only_unmodified,read_only_unmodified,read_only_unmodified,composite_desc;target_context_desc;target_organism_desc;phage_origin_desc;docking_desc;solubility_no_chaperone_desc;E7_score_desc;source_accession_asc
v5.4.8z2,A0A7T9XU28,A0A7T9XU28__V52_B0_caec1e5c6742346f3acd__compound5,V52_B0_caec1e5c6742346f3acd,ordinary_candidate,not_forced,not_hard_coded,none,no_gold_standard_bonus,not_Q9T0Z9,278,0.479307,0.425000,0.750000,Yersinia_enterocolitica_non_O3_or_unknown_serotype,0.100000,other_unknown_non_phage_or_missing_origin,true,0.513903,0.514789,0.857982,0.000000,0.000000,0.796376,0.796376,285,0.796376,Yersinia enterocolitica,Yersinia,Yersinia,,G_pre1_TARGET_ENGINEERING_COMPOSITE_GENERATED,read_only_unmodified,read_only_unmodified,read_only_unmodified,read_only_unmodified,composite_desc;target_context_desc;target_organism_desc;phage_origin_desc;docking_desc;solubility_no_chaperone_desc;E7_score_desc;source_accession_asc
v5.4.8z2,A0A7U4GEA5,A0A7U4GEA5__V52_B0_5253ce4029484767a3a0__compound5,V52_B0_5253ce4029484767a3a0,ordinary_candidate,not_forced,not_hard_coded,none,no_gold_standard_bonus,not_Q9T0Z9,279,0.478699,0.425000,0.750000,Yersinia_enterocolitica_non_O3_or_unknown_serotype,0.100000,other_unknown_non_phage_or_missing_origin,true,0.512482,0.526984,0.878307,0.000000,0.000000,0.741112,0.741112,736,0.741112,Yersinia enterocolitica LC20,Yersinia,Yersinia,,G_pre1_TARGET_ENGINEERING_COMPOSITE_GENERATED,read_only_unmodified,read_only_unmodified,read_only_unmodified,read_only_unmodified,composite_desc;target_context_desc;target_organism_desc;phage_origin_desc;docking_desc;solubility_no_chaperone_desc;E7_score_desc;source_accession_asc
