accession,frozen_rank,rank,score
A0A857EWU7,475,660,0.754295000000
A0ABP1YED8,299,661,0.754112000000
A0AA90XTP7,480,662,0.754076000000
A0ABW9EZG0,556,663,0.753771000000
A0A0T9QI62,819,664,0.753664000000
A0A0P0LE96,12,665,0.753302000000
A0A0E1NNL7,434,666,0.753069000000
A0A449C3W7,152,667,0.752868000000
A0A0T9LN06,493,668,0.752797000000
A0AB72ZRU3,813,669,0.752656000000
A0A380QTR9,825,670,0.752588000000
A0ABR4W5R8,401,671,0.752465000000
A0A0U1QX07,497,672,0.752201000000
A0ABR4W506,481,673,0.751934000000
A0A380Q7B5,498,674,0.751765000000
A0AAV3B8C3,371,675,0.751695000000
A0A380QTF7,378,676,0.751460000000
A0A7U4K0Q6,288,677,0.751303000000
Q66BC8,456,678,0.751129000000
Q9T0Z9,1,679,0.750948000000
A0AB73P4D7,489,680,0.750913000000
A0A0E1NTB1,483,681,0.750660000000
Q66CW9,510,682,0.750623000000
A0ABP1ZYM0,679,683,0.750496000000
A0A0T9UMW7,812,684,0.750455000000
A0ABN5RCP6,811,685,0.750266000000
A0ABM9XWU7,612,686,0.750047000000
A0AAV3B6C2,816,687,0.750043000000
A0AAD2Z484,254,688,0.750034000000
A0A380PNK7,689,689,0.750013000000
A0A449C648,169,690,0.749935000000
A0A0T9N2B7,534,691,0.749839000000
A0A380PNA2,422,692,0.748892000000
A0ABN4PWA2,466,693,0.748831000000
A0ABR4W522,488,694,0.748653000000
A0ABM6UTV9,537,695,0.748428000000
A0ABX5QXI4,823,696,0.748382000000
A0A0T9RC84,654,697,0.748277000000
Q66CW5,469,698,0.748197000000
A0A7U4GCC7,150,699,0.747754000000
A0A9P1V089,284,700,0.747705000000
A0A0H2YL52,508,701,0.747569000000
A0AA36LNQ9,553,702,0.747536000000
I7K349,146,703,0.747526000000
S5M3B5,15,704,0.747164000000
A0AA44CL49,561,705,0.747105000000
A0A0T9RKA1,461,706,0.746960000000
A0A0T9RQ76,420,707,0.746622000000
A0A2G4U1S2,821,708,0.746613000000
A0A380PP26,601,709,0.746581000000
A0A449C469,180,710,0.746244000000
A0A0T7P7W8,274,711,0.746180000000
A0A0H2W0D6,820,712,0.745940000000
I6Q9A1,31,713,0.745599000000
A0A449C542,182,714,0.745441000000
A0A0T9KKF4,595,715,0.745202000000
A0A380Q8N6,523,716,0.744956000000
A0ABM9XV01,822,717,0.744880000000
A0AAV3BFB4,505,718,0.744710000000
A0A0T9LN23,500,719,0.744674000000
A0ABM7ANU6,504,720,0.744373000000
S5M3A2,290,721,0.744249000000
A0A0T9UB25,826,722,0.744021000000
A0A1V0DXV4,164,723,0.743744000000
A0ABM9TBF6,671,724,0.743479000000
A0A0H3AYM7,513,725,0.743291000000
A0A2C9CYF4,158,726,0.743253000000
A0ABM5Q0I6,600,727,0.743147000000
A0A380PTJ1,569,728,0.742974000000
A0AAX4M766,203,729,0.742926000000
A0ABP1Y442,282,730,0.742076000000
A0A0H3NSE3,119,731,0.741904000000
A0ABW9EXU6,518,732,0.741746000000
A0A0H3B592,623,733,0.741479000000
I7LEN8,229,734,0.741403000000
A0AAV3BFY5,579,735,0.741364000000
A0A7U4GEA5,279,736,0.741112000000
A0A5P8YE56,544,737,0.740986000000
A0A208ZSF8,567,738,0.739606000000
A0ZXG5,60,739,0.739417000000
A0A0U1QUW3,557,740,0.739388000000
A0A0T9PT88,541,741,0.738991000000
A0AAE7S353,22,742,0.738912000000
A0AB72ZJY3,824,743,0.738736000000
A0AA51VH76,67,744,0.738511000000
A0A449C694,302,745,0.738329000000
A0ABP2DXX8,566,746,0.737709000000
A0ABM9TCW2,580,747,0.737653000000
A0A7U0AT10,293,748,0.737645000000
A0A380PRV1,619,749,0.737306000000
A0A857EWT6,525,750,0.737160000000
S5MRE0,212,751,0.737068000000
A0A3B8E5R1,214,752,0.736956000000
A0AAX2HZP5,594,753,0.736954000000
A0AAE7PDX0,64,754,0.736765000000
A0ABX5QZM3,644,755,0.736391000000
A0ABP2EGX4,658,756,0.736280000000
A0A9P1PUV5,193,757,0.735343000000
A0A088F649,44,758,0.735144000000
Q66CW8,670,759,0.733556000000
A0A0T9RK20,618,760,0.733021000000
A0AAX2I0V1,650,761,0.732365000000
A0ABM6BHF9,626,762,0.731264000000
A0A449C531,21,763,0.730825000000
A0A0U1QXU2,637,764,0.730811000000
A0A0H3B0N5,742,765,0.730306000000
A0A0K1H0L3,686,766,0.730126000000
A0A0T9KZ32,733,767,0.729963000000
A0ABM6BJA0,622,768,0.729918000000
A0ABP1Y7A6,276,769,0.728916000000
A0ABP1YGH5,306,770,0.728363000000
A0A0B4ZZ77,319,771,0.728341000000
A0A0T9QZG9,780,772,0.728140000000
A0ABM6UUY9,673,773,0.727426000000
A0ABN5RBQ6,700,774,0.726877000000
A0AA51VJM6,124,775,0.726686000000
A0A2D0PE70,81,776,0.725634000000
A0A1V0DXT2,41,777,0.725522000000
Q8D1M8,540,778,0.725282000000
A0A0T9KZA2,704,779,0.724087000000
A0A380PRL5,708,780,0.722975000000
S5ML14,37,781,0.722279000000
A0A7U4K153,303,782,0.722274000000
A0A9P1PT68,312,783,0.722082000000
A0A2G4TYK3,400,784,0.721372000000
A0A0T9U5C6,827,785,0.720076000000
A0AA36LMJ6,693,786,0.718687000000
I7K3G3,29,787,0.716953000000
A0A2D0PCZ8,116,788,0.715930000000
Q666T9,441,789,0.715342000000
A0ABN4CNM4,419,790,0.714965000000
A0A085U317,379,791,0.714689000000
A1JK75,275,792,0.713610000000
A0AAE7PH03,173,793,0.713357000000
A0A0H3NZ57,48,794,0.712802000000
A0ABM9TGR4,451,795,0.711067000000
A0A6M3GA49,70,796,0.711053000000
I6Q8T5,175,797,0.709720000000
A0A2H1UJ87,68,798,0.708463000000
A0A380Q3T2,574,799,0.707001000000
A0A7T9XU34,273,800,0.706925000000
A0A0T9QV26,388,801,0.706200000000
A0AAD2V1D7,263,802,0.700456000000
A0A0H3B1B9,395,803,0.700361000000
A0ABP2EH72,347,804,0.700148000000
A0A3G8F0J9,261,805,0.698433000000
I7KRT2,162,806,0.698040000000
A0A2D0PE10,118,807,0.697236000000
A0A2H1X991,120,808,0.696258000000
A0A0T9RET2,328,809,0.691718000000
I7K324,42,810,0.690288000000
A0A0H5MHG7,404,811,0.687551000000
A0A0B4ZXE3,47,812,0.687348000000
A0A2D0PE26,236,813,0.687171000000
A0A449C3Q1,117,814,0.683320000000
A0A0T9UMM8,476,815,0.682666000000
A0A0T9MSU1,410,816,0.682241000000
A0A2D0PDX6,189,817,0.681180000000
A0A2H1UJE7,262,818,0.679634000000
A0A3B8E1I5,159,819,0.674419000000
A0A2D0PDR4,223,820,0.671893000000
A0A449C5X9,181,821,0.668441000000
F2Q846,267,822,0.665570000000
A0A2H1UJ90,244,823,0.665568000000
A0A2D0PDA0,270,824,0.654205000000
A0A0T9QGW8,545,825,0.638678000000
A0A2H1X986,304,826,0.637967000000
A0ABN4PNK0,736,827,0.621197000000
