accession,frozen_rank,rank,score
A0ABM6BKQ9,665,665,0.375721600000
A0A0T9KM28,666,666,0.375426000000
A0ABM9SYN9,667,667,0.374959200000
Q66CW3,668,668,0.374911350000
A0AB73NNI1,669,669,0.374442200000
Q66CW8,670,670,0.374416600000
A0ABM9TBF6,671,671,0.374114550000
A0AAW7K4V6,672,672,0.373516700000
A0ABM6UUY9,673,673,0.373489700000
A0ABM9SSJ6,674,674,0.373381350000
A0ABM6BHZ0,675,675,0.373373600000
A0A0T9P2Y6,676,676,0.373322500000
A0ABM9TZ37,677,677,0.373319050000
A0AA36LM41,678,678,0.373224800000
A0ABP1ZYM0,679,679,0.373211000000
A0A380QV68,680,680,0.373051550000
A0A380QB56,681,681,0.372926800000
A0ABP1Y4A2,682,682,0.372874400000
A0AA44HZF8,683,683,0.372854300000
A0ABM5Q168,684,684,0.372380900000
A0A0T9UVB9,685,685,0.372348050000
A0A0K1H0L3,686,686,0.372236500000
A0AA44CIT3,687,687,0.372000800000
A0ABM9SWE1,688,688,0.371990250000
A0A380PNK7,689,689,0.371248450000
A0A0T9RLY2,690,690,0.371171350000
A0AA36PKW6,691,691,0.371084650000
A0A0T9UVI4,692,692,0.370782200000
A0AA36LMJ6,693,693,0.370673750000
A0ABX5QZN1,694,694,0.370613050000
A0A208ZGJ5,695,695,0.370432650000
A0A857F0P9,696,696,0.370223950000
A0A0T9KLZ3,697,697,0.370006050000
A0A0T9TRJ0,698,698,0.369757400000
A0ABM7ANH7,699,699,0.369607750000
A0ABN5RBQ6,700,700,0.369558050000
A0A0T9RKV0,701,701,0.369480600000
A0A0T9UMV0,702,702,0.369434350000
A0ABX5QZY2,703,703,0.369378050000
A0A0T9KZA2,704,704,0.369315550000
A0AB72ZN12,705,705,0.369206050000
A0ABN4F2B0,706,706,0.368843700000
A0ABN4PY35,707,707,0.368624500000
A0A380PRL5,708,708,0.368190750000
A0ABM6UNY7,709,709,0.368103050000
A0A380PNL7,710,710,0.368040550000
A0A0T9UVN8,711,711,0.367901100000
A0A0T9QEH2,712,712,0.367884750000
A0A2R4NRD1,713,713,0.367744900000
A0AA36LLP1,714,714,0.367502150000
A0AB73Q6N8,715,715,0.367470950000
A0ABW9EZD5,716,716,0.367462300000
A0ABM9TKC9,717,717,0.367442850000
A0ABX5QX18,718,718,0.367376800000
A0AAV3BF90,719,719,0.367326200000
A0A0T9QWS2,720,720,0.367068550000
A0ABP1YDG7,721,721,0.367038650000
A0ABR4W6J9,722,722,0.367023450000
A0A0T9UVJ2,723,723,0.366830600000
A0A0T9RMJ4,724,724,0.366828100000
A0A0T9RLS7,725,725,0.366572650000
A0ABP1YU38,726,726,0.366360000000
A0A0T9UMT9,727,727,0.365699400000
A0ABN4PP01,728,728,0.365686150000
A0A0T9QQ84,729,729,0.365591400000
A0A0H5LRG1,730,730,0.365541250000
A0A0H5LRI4,731,731,0.365156750000
A0A0T9QYU5,732,732,0.364692100000
A0A0T9KZ32,733,733,0.364503350000
A0A2G4U3T2,734,734,0.364285400000
A0A0U1HXL6,735,735,0.364105750000
A0ABN4PNK0,736,736,0.363894450000
A0AA44CMJ2,737,737,0.363850800000
A0A0T9RLV1,738,738,0.363789200000
A0AA36LNC2,739,739,0.363711500000
A0A0T9RPC1,740,740,0.363480950000
A0AA36LUV4,741,741,0.363228950000
A0A0H3B0N5,742,742,0.362505300000
A0ABP1YU19,743,743,0.362440650000
A0A0T9KKL7,744,744,0.362410900000
A0ABP2E0A1,745,745,0.362395650000
A0ABW9EZ05,746,746,0.362382000000
A0ABM6UY29,747,747,0.362360900000
A0A380PUP1,748,748,0.362070300000
A0A380QEC0,749,749,0.361834500000
A0A857EZE8,750,750,0.361736900000
A0A3G5LJP4,751,751,0.361601600000
A0A085U312,752,752,0.361378750000
A0ABM6BL24,753,753,0.361240050000
A0ABM9SU56,754,754,0.361113300000
A0ABM5Q170,755,755,0.360257650000
A0ABM6BR49,756,756,0.359994850000
A0A0T9QWQ1,757,757,0.359783100000
A0A0H2YGI6,758,758,0.358693700000
A0A0H3B4F8,759,759,0.358635500000
A0AB73P3H5,760,760,0.358509550000
A0A0T9JTP2,761,761,0.358493100000
A0A0T9R7L9,762,762,0.358078700000
A0A0H3AZK0,763,763,0.358064100000
A0A0T9TSE5,764,764,0.357715550000
A0AB72ZFA0,765,765,0.357629450000
A0ABM7ANY7,766,766,0.357542550000
A0AA36LKR2,767,767,0.357425350000
A0ABN5RAB4,768,768,0.357404250000
A0A380Q790,769,769,0.357010250000
A0ABX6FDR8,770,770,0.356953600000
A0A2G4U6F2,771,771,0.356737850000
A0A0T9QH70,772,772,0.356247000000
A0A0H3B283,773,773,0.356232250000
A0ABN5RAC2,774,774,0.356179800000
A0A0T9JTR0,775,775,0.355946200000
A0AA44CKU8,776,776,0.355727950000
A0ABN4CUU3,777,777,0.355172150000
A0ABR4VWZ7,778,778,0.354886450000
A0A0T9RSX1,779,779,0.354267400000
A0A0T9QZG9,780,780,0.353524000000
A0ABY5ULB5,781,781,0.353225900000
A0A0T9KM84,782,782,0.353187050000
A0A0T9QVI5,783,783,0.352563100000
A0A0T9RG16,784,784,0.352408500000
A0ABP2ECT0,785,785,0.352189950000
A0ABM9SZ17,786,786,0.351138250000
A0A0E1NQK2,787,787,0.351032250000
A0AAX2I8P7,788,788,0.350730800000
Q7BTW6,789,789,0.349466950000
A0ABP1ZYW2,790,790,0.349031100000
Q66CW2,791,791,0.348983100000
A0AA36LJG1,792,792,0.348063450000
A0ABM5UH02,793,793,0.347076650000
A0AA36PPQ7,794,794,0.346163350000
A0A0H2YNL1,795,795,0.345919100000
A0AA90XRZ3,796,796,0.344906900000
A0A0T9QD11,797,797,0.344641550000
A0ABP1ZSE7,798,798,0.344443450000
A0ABX6FAJ5,799,799,0.344146300000
A0A0T9UMN3,800,800,0.344066750000
Q8D0C0,801,801,0.343668400000
A0A0T9QMF1,802,802,0.343603850000
A0A0U1R2K8,803,803,0.343579300000
A0AA36LJU6,804,804,0.343454450000
A0AA36LI15,805,805,0.343346700000
A0A0K1H0S6,806,806,0.342459850000
A0A0T9UVK2,807,807,0.342341200000
A0A857F028,808,808,0.341933350000
A0A0H3B6G4,809,809,0.341701250000
A0A208ZVY5,810,810,0.339588750000
A0ABN5RCP6,811,811,0.338535100000
A0A0T9UMW7,812,812,0.338461550000
A0AB72ZRU3,813,813,0.336851600000
A0A0U1HUK9,814,814,0.336848450000
A0ABM7AMA1,815,815,0.333775650000
A0AAV3B6C2,816,816,0.332911150000
A0A380QAJ4,817,817,0.332823550000
A0A0H3AZJ6,818,818,0.330562600000
A0A0T9QI62,819,819,0.329283200000
A0A0H2W0D6,820,820,0.328456400000
A0A2G4U1S2,821,821,0.324193850000
A0ABM9XV01,822,822,0.322028000000
A0ABX5QXI4,823,823,0.319091100000
A0AB72ZJY3,824,824,0.318777400000
A0A380QTR9,825,825,0.314377800000
A0A0T9UB25,826,826,0.312594250000
A0A0T9U5C6,827,827,0.304506200000
