accession,frozen_rank,rank,score
A0AAV3BFT4,632,665,0.335187562500
A0A0T9PTD3,571,666,0.335008937500
A0AA44CMJ6,609,667,0.334532437500
A0ABN4H4Y5,624,668,0.334387000000
A0A380PRV1,619,669,0.334234375000
A0A380PTJ1,569,670,0.334223375000
A0ABM5UGZ3,602,671,0.334207687500
A0A0T9RPC1,740,672,0.334158937500
A0ABM7ANY7,766,673,0.334144187500
A0AB73Q6N8,715,674,0.334098187500
A0AAV3BF90,719,675,0.333978000000
A0AB73PBS8,638,676,0.333812312500
A0ABM5Q1D7,639,677,0.333762062500
A0A0T9PN75,660,678,0.333748687500
A0A857EZE8,750,679,0.333735875000
A0ABM9TBF6,671,680,0.333471687500
A0ABM9SY22,578,681,0.333451750000
A0ABM6BKQ9,665,682,0.333315000000
A0AAX2I0V1,650,683,0.333262312500
A0A0U1QW74,591,684,0.333208187500
A0ABX5QZY2,703,685,0.333025312500
A0ABM9SU56,754,686,0.332843375000
A0A0K1H0L3,686,687,0.332795625000
A0ABP2E0A1,745,688,0.332645562500
A0ABR4W680,617,689,0.332309687500
A0ABN4PY35,707,690,0.332083375000
A0A380Q790,769,691,0.332058312500
A0A380PNK7,689,692,0.331995312500
Q66CW3,668,693,0.331874437500
A0A0T9UVW1,652,694,0.331721250000
A0ABM6UUY9,673,695,0.331643875000
A0ABM9XX67,655,696,0.331466312500
A0ABP1Y4A2,682,697,0.330913500000
A0ABW9EZJ2,662,698,0.330450812500
A0ABY5UJQ0,592,699,0.330147250000
A0ABR4W6J9,722,700,0.330068312500
A0AA36LJG1,792,701,0.330032562500
A0A857F0P9,696,702,0.329681187500
A0AA36LLP1,714,703,0.329542687500
A0A0T9KKH2,620,704,0.329270812500
A0ABM5UH09,651,705,0.329123062500
A0A380QV68,680,706,0.329054937500
A0A0T9QWQ1,757,707,0.329001875000
A0A0K1H0S6,806,708,0.328987312500
A0A0T9RC84,654,709,0.328969562500
A0ABY5ULB5,781,710,0.328793625000
A0A0T9TRH4,625,711,0.328641187500
A0AA36LMJ6,693,712,0.328619937500
A0A380QJL7,621,713,0.328205312500
A0ABP1ZYM0,679,714,0.328173500000
A0A0H3B0N5,742,715,0.328068125000
A0ABM9SWE1,688,716,0.327753812500
Q7BTW6,789,717,0.327742937500
A0AB72ZRU6,661,718,0.327182750000
A0A2G4U6F2,771,719,0.327089562500
A0A0T9RLV1,738,720,0.327040500000
A0A0E1NQK2,787,721,0.326661562500
A0A0T9R7L9,762,722,0.326613125000
A0ABN4CQH5,635,723,0.326438750000
A0A0T9KZA2,704,724,0.326426187500
A0ABM5SPQ0,630,725,0.325921750000
A0ABN4PP01,728,726,0.325857687500
A0A380PRL5,708,727,0.325516187500
A0AA36LKR2,767,728,0.325465437500
A0A085U312,752,729,0.325426187500
A0ABX5QZN1,694,730,0.324985062500
A0AB73NNV4,659,731,0.324976562500
A0AAW7K4V6,672,732,0.324943875000
A0ABN5RBQ6,700,733,0.324688062500
A0A0T9KLZ3,697,734,0.324412312500
Q66CW8,670,735,0.324217250000
A0AA36LM41,678,736,0.324208250000
A0ABM9TKC9,717,737,0.324047062500
A0ABM5Q170,755,738,0.323942312500
A0A857F028,808,739,0.323830687500
A0A0T9JTP2,761,740,0.323695875000
A0ABN5RAB4,768,741,0.323576562500
A0ABX5QX18,718,742,0.323457250000
A0AB72ZN12,705,743,0.323380062500
A0A0T9RMJ4,724,744,0.323345875000
A0AA44HZF8,683,745,0.323248625000
A0A0H2YGI6,758,746,0.323187375000
A0ABM9SSJ6,674,747,0.322976687500
A0A2G4U3T2,734,748,0.322748000000
A0AA36LUV4,741,749,0.322698187500
A0A0T9RLS7,725,750,0.322199062500
A0A0T9UMT9,727,751,0.322197750000
A0A0T9QYU5,732,752,0.321837375000
A0ABR4VWZ7,778,753,0.321671062500
A0AA44CMJ2,737,754,0.321669500000
A0A380QEC0,749,755,0.321042875000
A0A0T9UVJ2,723,756,0.320961500000
A0A0T9RSX1,779,757,0.320959250000
A0A0H2YNL1,795,758,0.320270125000
A0ABM5UH02,793,759,0.319979812500
A0ABP1YU38,726,760,0.319569750000
A0ABN4PNK0,736,761,0.319568062500
A0ABP2ECT0,785,762,0.319083687500
A0A0T9QEH2,712,763,0.318907437500
A0A0T9QWS2,720,764,0.318864937500
A0ABM5Q168,684,765,0.318467375000
A0ABM6UY29,747,766,0.318292125000
A0A0T9RLY2,690,767,0.317874187500
A0A0H5LRI4,731,768,0.317766687500
A0A380PNL7,710,769,0.317677937500
A0ABP1YU19,743,770,0.317065812500
A0ABP1YDG7,721,771,0.317014562500
A0A0U1HXL6,735,772,0.316937687500
A0A0T9UVI4,692,773,0.316676750000
A0ABM6BL24,753,774,0.316473312500
A0A0T9KZ32,733,775,0.316366437500
A0A0U1R2K8,803,776,0.316081125000
A0ABN5RCP6,811,777,0.315753625000
A0ABM7AMA1,815,778,0.315118562500
A0ABP1ZSE7,798,779,0.314793562500
A0AB72ZFA0,765,780,0.314166312500
A0A0T9QH70,772,781,0.314058750000
A0A0T9QMF1,802,782,0.313879812500
A0AA90XRZ3,796,783,0.313670375000
A0A0H3AZK0,763,784,0.313552375000
A0ABW9EZ05,746,785,0.313414000000
A0A0T9KM84,782,786,0.313393812500
A0AAX2I8P7,788,787,0.313233750000
A0A380PUP1,748,788,0.312760625000
A0A0H3B283,773,789,0.312720062500
A0ABM6BR49,756,790,0.312047062500
A0A0T9U5C6,827,791,0.310320250000
A0ABP1ZYW2,790,792,0.309973125000
A0AB72ZRU3,813,793,0.308935750000
A0A0T9JTR0,775,794,0.308916000000
A0A0H3B6G4,809,795,0.308104812500
A0A0U1HUK9,814,796,0.308000812500
A0ABM9SZ17,786,797,0.307672812500
A0AA44CKU8,776,798,0.307083187500
A0A0T9QVI5,783,799,0.306775375000
A0AB73P3H5,760,800,0.306667937500
A0A0T9TSE5,764,801,0.306195937500
A0ABN5RAC2,774,802,0.305569750000
Q8D0C0,801,803,0.305547000000
A0A0T9QZG9,780,804,0.305077750000
A0A0T9RG16,784,805,0.304411625000
A0AAV3B6C2,816,806,0.302745937500
A0A2G4U1S2,821,807,0.302294062500
A0A0T9UMW7,812,808,0.299639437500
A0ABM9XV01,822,809,0.299586750000
A0A0H2W0D6,820,810,0.298441750000
A0AA36LJU6,804,811,0.298067812500
A0A0T9UVK2,807,812,0.297312000000
A0A380QAJ4,817,813,0.297279437500
A0A208ZVY5,810,814,0.296985937500
Q66CW2,791,815,0.296210875000
A0AA36PPQ7,794,816,0.294988687500
A0ABN4CUU3,777,817,0.294445937500
A0ABX6FAJ5,799,818,0.291721375000
A0A0T9UMN3,800,819,0.290751687500
A0A0T9QD11,797,820,0.290653687500
A0ABX5QXI4,823,821,0.289555375000
A0A0H3AZJ6,818,822,0.286479000000
A0A0T9QI62,819,823,0.286230750000
A0AB72ZJY3,824,824,0.285078750000
A0AA36LI15,805,825,0.281862125000
A0A380QTR9,825,826,0.279674500000
A0A0T9UB25,826,827,0.279472312500
